NEQ,IND_FAIL,DAT_IMMAT,COD_REGIM_JURI_x,COD_INTVAL_EMPLO_QUE,DAT_CESS_PREVU,COD_STAT_IMMAT,COD_FORME_JURI,DAT_STAT_IMMAT,COD_REGIM_JURI_CONSTI,DAT_DEPO_DECLR,AN_DECL,AN_PROD,DAT_LIMIT_PROD,AN_PROD_PRE,DAT_LIMIT_PROD_PRE,DAT_MAJ_INDEX_NOM,COD_ACT_ECON_CAE,NO_ACT_ECON_ASSUJ,DESC_ACT_ECON_ASSUJ,COD_ACT_ECON_CAE2,NO_ACT_ECON_ASSUJ2,DESC_ACT_ECON_ASSUJ2,NOM_LOCLT_CONSTI,DAT_CONSTI,IND_CONVEN_UNMN_ACTNR,IND_RET_TOUT_POUVR,IND_LIMIT_RESP,DAT_DEB_RESP,DAT_FIN_RESP,OBJET_SOC,NO_MTR_VOLONT,ADR_DOMCL_ADR_DISP,ADR_DOMCL_LIGN1_ADR,ADR_DOMCL_LIGN2_ADR,ADR_DOMCL_LIGN3_ADR,ADR_DOMCL_LIGN4_ADR,COD_TYP_CHANG,COD_REGIM_JURI_y,AUTR_REGIM_JURI,NOM_LOCLT,DAT_EFCTVT_x,NO_SUF_ETAB,IND_ETAB_PRINC,IND_SALON_BRONZ,IND_VENTE_TABAC_DETL,IND_DISP_x,LIGN1_ADR_x,LIGN2_ADR_x,LIGN3_ADR_x,LIGN4_ADR_x,COD_ACT_ECON,DESC_ACT_ECON_ETAB,NO_ACT_ECON_ETAB,COD_ACT_ECON2,DESC_ACT_ECON_ETAB2,NO_ACT_ECON_ETAB2,NOM_ETAB,NEQ_ASSUJ_REL,DENOMN_SOC,COD_RELA_ASSUJ,DAT_EFCTVT_y,IND_DISP_y,LIGN1_ADR_y,LIGN2_ADR_y,LIGN3_ADR_y,LIGN4_ADR_y,NOM_ASSUJ,NOM_ASSUJ_LANG_ETRNG,STAT_NOM,TYP_NOM_ASSUJ,DAT_INIT_NOM_ASSUJ,DAT_FIN_NOM_ASSUJ
2260590452,,2002-02-07,,O,,RD,IND,2003-11-20,,2003-11-20,2003,2021,2021-06-15,2020,2020-09-30,2003-11-20,2592,1,CREATION ET VENTE D OBJET EN BOIS ET AUTRES,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LE GRENIER DES TROIS FILLES,,A,A,2002-02-07,2003-11-20
2260590601,,2002-02-07,,O,,RD,IND,2005-11-24,,2004-01-16,2004,2021,2021-06-15,2020,2020-09-30,2005-11-24,2599,1,FABRICATION DE PLATEAUX DE SERVICE ET DE TABLE EN BOIS ET CÉRAMIQUE,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLEIL DE BOIS,,A,A,2002-02-07,2005-11-24
2260697109,,2002-03-28,,A,,RD,IND,2014-04-07,,2013-06-19,2013,2021,2021-06-15,2020,2020-09-30,2008-08-12,2599,1,CONSTRUCTION DE CLÔTURES & DE PATIOS,4013,2,RÉNOVATIONS,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLÔTURES SECUR J H,,A,A,2008-08-12,2014-04-07
2260697109,,2002-03-28,,A,,RD,IND,2014-04-07,,2013-06-19,2013,2021,2021-06-15,2020,2020-09-30,2008-08-12,2599,1,CONSTRUCTION DE CLÔTURES & DE PATIOS,4013,2,RÉNOVATIONS,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAMONAGE SECUR J H,,A,A,2002-03-28,2005-09-23
2260594181,,2002-02-08,,O,,RD,IND,2004-06-10,,2003-02-11,2003,2021,2021-06-15,2020,2020-09-30,2004-06-10,2599,1,FABRICATION ET DISTRIBUTION D'OBJETS EN BOIS,2611,2,"ÉBÉNISTERIE (MEUBLE, CUISINE ETC...)",,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOU DU BOIS ARTISAN ÉBÉNISTE,,A,A,2002-05-14,2004-06-10
2260594181,,2002-02-08,,O,,RD,IND,2004-06-10,,2003-02-11,2003,2021,2021-06-15,2020,2020-09-30,2004-06-10,2599,1,FABRICATION ET DISTRIBUTION D'OBJETS EN BOIS,2611,2,"ÉBÉNISTERIE (MEUBLE, CUISINE ETC...)",,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOUTENBOIS ARTISANT ÉBÉNISTE,,A,A,2002-02-08,2002-05-14
2260594181,,2002-02-08,,O,,RD,IND,2004-06-10,,2003-02-11,2003,2021,2021-06-15,2020,2020-09-30,2004-06-10,2599,1,FABRICATION ET DISTRIBUTION D'OBJETS EN BOIS,2611,2,"ÉBÉNISTERIE (MEUBLE, CUISINE ETC...)",,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOUTENBOIS,,A,A,2002-02-08,2003-02-11
2260594181,,2002-02-08,,O,,RD,IND,2004-06-10,,2003-02-11,2003,2021,2021-06-15,2020,2020-09-30,2004-06-10,2599,1,FABRICATION ET DISTRIBUTION D'OBJETS EN BOIS,2611,2,"ÉBÉNISTERIE (MEUBLE, CUISINE ETC...)",,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOU DU BOIS,,A,A,2002-05-14,2004-06-10
2260594181,,2002-02-08,,O,,RD,IND,2004-06-10,,2003-02-11,2003,2021,2021-06-15,2020,2020-09-30,2004-06-10,2599,1,FABRICATION ET DISTRIBUTION D'OBJETS EN BOIS,2611,2,"ÉBÉNISTERIE (MEUBLE, CUISINE ETC...)",,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEB,,A,A,2002-02-08,2002-05-14
2260594900,,2002-02-11,,O,,RO,IND,2005-09-23,,2003-05-15,2003,2021,2021-06-15,2020,2020-09-30,2005-09-23,2592,1,"PRODUCTION, DISTRIBUTION ET VENTE DE SCULPTURES",,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCULPTURE DAVID BERNETT,,A,A,2002-02-11,2005-09-23
2260594900,,2002-02-11,,O,,RO,IND,2005-09-23,,2003-05-15,2003,2021,2021-06-15,2020,2020-09-30,2005-09-23,2592,1,"PRODUCTION, DISTRIBUTION ET VENTE DE SCULPTURES",,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAVID BERNETT SCULPTURE,,A,A,2002-02-11,2005-09-23
2260649712,,2002-03-06,,O,,RD,IND,2007-10-22,,2007-04-28,2007,2021,2021-06-15,2020,2020-09-30,2007-10-22,2599,1,"FABRICATION DE DIVERS OBJETS EN BOIS, COFFRETS, MEUBLES, ETC",,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANCOR,,A,A,2002-03-07,2007-10-22
2260649712,,2002-03-06,,O,,RD,IND,2007-10-22,,2007-04-28,2007,2021,2021-06-15,2020,2020-09-30,2007-10-22,2599,1,"FABRICATION DE DIVERS OBJETS EN BOIS, COFFRETS, MEUBLES, ETC",,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LES FRANC-BOISERIES D'ANDRÉ,,A,A,2002-03-06,2007-10-22
2260728557,N,2002-04-12,,A,,IM,IND,2002-04-12,,2021-04-02,2021,2021,2021-06-15,2020,2020-09-30,2002-04-12,2599,1,FABRICATION D'ÉCHANTILLON DE BOIS-FRANC,2719,2,préparation de la publicité,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260702800,N,2002-04-02,,O,,RO,IND,2017-04-19,,2014-04-29,2014,2021,2021-06-15,2020,2020-09-30,2017-04-19 12:41,2599,1,ESTIMATION DOMMAGE BÂTIMENT,9741,2,NETTOYAGE APRÈS SINISTRES,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L'ARDILLON,,A,A,2002-04-02,2006-05-12
2260702800,N,2002-04-02,,O,,RO,IND,2017-04-19,,2014-04-29,2014,2021,2021-06-15,2020,2020-09-30,2017-04-19 12:41,2599,1,ESTIMATION DOMMAGE BÂTIMENT,9741,2,NETTOYAGE APRÈS SINISTRES,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINITECH DES TROIS VALLÉES,,A,A,2006-05-12,2011-04-04
2260572229,,2002-01-30,,O,,IM,IND,2002-01-30,,2021-04-15,2021,2021,2021-06-15,2020,2020-09-30,2002-01-30,2611,1,FABRICATION DE MEUBLES,2599,2,TRANSFORMATION DE BOIS,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATELIER DE BOIS SIMON,,V,A,2002-01-30,
2263183461,,2005-08-23,,A,,RO,IND,2009-12-11,,,,2021,2021-06-15,2020,2020-09-30,2009-12-11,4013,1,RÉNOVATION,2592,2,"PEINTURE, SCULTURE (TRAVAUX ARTISANALES)",,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRODUCTIONS SAPEGUINE,,A,A,2005-08-23,2009-12-11
2263183461,,2005-08-23,,A,,RO,IND,2009-12-11,,,,2021,2021-06-15,2020,2020-09-30,2009-12-11,4013,1,RÉNOVATION,2592,2,"PEINTURE, SCULTURE (TRAVAUX ARTISANALES)",,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAPEGUINE PRODUCTIONS,,A,A,2005-08-23,2009-12-11
2263213326,,2005-09-07,,A,,RO,IND,2016-01-20,,2010-07-13,2010,2021,2021-06-15,2020,2020-09-30,2016-01-20 19:07,2599,1,TRANSFORMATION DE BOIS ET VENTE DE PRODUITS DÉCORATIFS,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCAM ENR,,A,A,2005-09-07,2016-01-20
2263554349,,2006-03-03,,O,,IM,IND,2020-06-24,,2008-04-02,2008,2021,2021-06-15,2020,2020-09-30,2020-11-24 13:14,2549,1,-,2592,2,-,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAÎTRE RÉNOVATEUR,,A,A,2007-04-16,2008-06-02
2263554349,,2006-03-03,,O,,IM,IND,2020-06-24,,2008-04-02,2008,2021,2021-06-15,2020,2020-09-30,2020-11-24 13:14,2549,1,-,2592,2,-,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECLIPSE ONLINE,,A,A,2006-03-03,2007-06-21
2263130223,N,2005-07-25,,O,,RO,IND,2016-01-20,,,,2021,2021-06-15,2020,2020-09-30,2016-01-20 18:16,2599,1,recyclage de palette,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Les Palettes S.L,,A,A,2011-05-02,2016-01-20
2263130223,N,2005-07-25,,O,,RO,IND,2016-01-20,,,,2021,2021-06-15,2020,2020-09-30,2016-01-20 18:16,2599,1,recyclage de palette,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAYSAGEMENT LAFLAMME,,A,A,2005-07-25,2009-12-11
2263067581,N,2005-06-21,,O,,IM,IND,2012-02-10,,2020-04-29,2020,2021,2021-06-15,2020,2020-09-30,2015-04-14 14:21,2599,1,"Fabrication d'objets en bois pour bricolage, activités et autres destiné au enfants dans les garderies et CPE. Ex: Jeux de tic-tac-to, marionnette en bois, bloc de bois, billes de bois, etc...",331,2,piégeage professionnel,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,les petits bricoleurs,,V,A,2012-02-10,
2263067581,N,2005-06-21,,O,,IM,IND,2012-02-10,,2020-04-29,2020,2021,2021-06-15,2020,2020-09-30,2015-04-14 14:21,2599,1,"Fabrication d'objets en bois pour bricolage, activités et autres destiné au enfants dans les garderies et CPE. Ex: Jeux de tic-tac-to, marionnette en bois, bloc de bois, billes de bois, etc...",331,2,piégeage professionnel,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,la tannerie des bois-francs,,V,A,2015-04-14,
2263067581,N,2005-06-21,,O,,IM,IND,2012-02-10,,2020-04-29,2020,2021,2021-06-15,2020,2020-09-30,2015-04-14 14:21,2599,1,"Fabrication d'objets en bois pour bricolage, activités et autres destiné au enfants dans les garderies et CPE. Ex: Jeux de tic-tac-to, marionnette en bois, bloc de bois, billes de bois, etc...",331,2,piégeage professionnel,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LES PRODUCTIONS ET ÉDITIONS BÉTHOVEX ENR,,A,A,2005-06-21,2007-03-15
2263283261,,2005-10-12,,A,,RO,IND,2016-01-20,,2008-08-19,2007,2021,2021-06-15,2020,2020-09-30,2016-01-20 19:44,4011,1,CONSTRUCTION RÉSIDENTIELLE ET COMMERCIALE,2599,2,FABRICATION D'ARTISANAT AUTOCHTONE,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APITUAMISS CONSTRUCTION 2005 THÉRÈSE AMBROISE ROCK,,A,A,2008-08-19,2016-01-20
2263283261,,2005-10-12,,A,,RO,IND,2016-01-20,,2008-08-19,2007,2021,2021-06-15,2020,2020-09-30,2016-01-20 19:44,4011,1,CONSTRUCTION RÉSIDENTIELLE ET COMMERCIALE,2599,2,FABRICATION D'ARTISANAT AUTOCHTONE,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APITUAMISS CONSTRUCTION 2005,,A,A,2005-10-12,2016-01-20
2263197800,,2005-08-30,,O,,RO,IND,2016-01-20,,2009-01-21,2008,2021,2021-06-15,2020,2020-09-30,2016-01-20 18:56,2592,1,SCULPTEUR MULTI-MEDIUM,7799,2,REPRÉSENTATION & MISE EN MARCHÉ POUR VENTE & ACHAT MATÉRIEL D'ARTISTES,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L'ANNEAU D'HIER,,A,A,2005-08-30,2016-01-20
2263323356,N,2005-11-02,,O,,IM,IND,2005-11-02,,2021-01-21,2021,2021,2021-06-15,2020,2020-09-30,2013-04-05 14:19,7739,1,-,2599,2,-,,,,,,,,,,N,,,,,,,,,,2,O,N,N,N,656  av. Missisquoi,Venise-en-Québec (Québec),,J0J2K0,7739,-,1,2599,-,2,À vos chiffres!,,,,,,,,,,À vos chiffres!,,V,A,2013-04-05,
2263323356,N,2005-11-02,,O,,IM,IND,2005-11-02,,2021-01-21,2021,2021,2021-06-15,2020,2020-09-30,2013-04-05 14:19,7739,1,-,2599,2,-,,,,,,,,,,N,,,,,,,,,,2,O,N,N,N,656  av. Missisquoi,Venise-en-Québec (Québec),,J0J2K0,7739,-,1,2599,-,2,À vos chiffres!,,,,,,,,,,À VOS CHIFFRES,,V,A,2005-11-02,
2263481667,,2006-01-31,,A,2008-01-01,RD,IND,2008-08-22,,2008-07-24,2008,2021,2021-06-15,2020,2020-09-30,2008-08-22,2599,1,MANUFACTURATION,6533,2,ENTRETIEN PAYSAGER,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOIS EXCEL DIRECT,,A,A,2008-07-24,2008-08-22
2263481667,,2006-01-31,,A,2008-01-01,RD,IND,2008-08-22,,2008-07-24,2008,2021,2021-06-15,2020,2020-09-30,2008-08-22,2599,1,MANUFACTURATION,6533,2,ENTRETIEN PAYSAGER,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTRETIEN DOMICILIAIRE CÉLINE,,A,A,2006-01-31,2007-05-01
2263481667,,2006-01-31,,A,2008-01-01,RD,IND,2008-08-22,,2008-07-24,2008,2021,2021-06-15,2020,2020-09-30,2008-08-22,2599,1,MANUFACTURATION,6533,2,ENTRETIEN PAYSAGER,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOIS EXCEL DIRECT,,A,A,2007-05-01,2007-12-21
2263453468,,2006-01-19,,O,,IM,IND,2006-01-19,,2021-03-04,2021,2021,2021-06-15,2020,2020-09-30,2006-01-19,2599,1,COUPE DE BOIS,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263174486,,2005-08-18,,A,,RO,IND,2009-12-11,,,,2021,2021-06-15,2020,2020-09-30,2009-12-11,2611,1,ÉBÉNISTERIE,2592,2,ARTS,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCULPTEUR ÉBÉNISTE HENRY,,A,A,2005-08-18,2009-12-11
2263204093,,2005-09-01,,O,,IM,IND,2005-09-01,,2021-02-24,2019,2021,2021-06-15,2020,2020-09-30,2005-09-01,2599,1,ACHAT-RÉPARATIONS ET VENTE DE PALETTES,,,,,,,,,,,,,N,,,,,,,,,,1,O,N,N,N,116  104e Avenue,Saint-Hippolyte (Québec),,J8A2C3,2599,ACHAT-RÉPARATIONS ET VENTE DE PALETTES,1,,,,PALETTE EN GROS,,,,,,,,,,PALETTE EN GROS,,V,A,2005-09-01,
2263234298,,2005-09-19,,O,,RO,IND,2016-01-20,,2009-06-19,2009,2021,2021-06-15,2020,2020-09-30,2016-01-20 19:20,2599,1,COUPE DE BOIS (SLASHING),,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAIPO,,A,A,2005-09-19,2016-01-20
2263301295,,2005-10-21,,O,,RD,IND,2008-05-02,,2006-05-09,2006,2021,2021-06-15,2020,2020-09-30,2008-05-02,2592,1,"ARTISANAT,DECORATION (BOIS)",,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CREATION SERGE ROYAL,,A,A,2005-10-21,2008-05-02
2263301667,,2005-10-21,,O,,IM,IND,2016-09-27,,2018-07-10,2018,2021,2021-06-15,2020,2020-09-30,2017-08-23 11:47,2599,1,construction des pirogues et avirons,8591,2,enseignement sur la construction des pirogues et avirons,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avirons Echo,Echo Paddles,V,A,2016-09-27,
2263301667,,2005-10-21,,O,,IM,IND,2016-09-27,,2018-07-10,2018,2021,2021-06-15,2020,2020-09-30,2017-08-23 11:47,2599,1,construction des pirogues et avirons,8591,2,enseignement sur la construction des pirogues et avirons,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AVIRONS ECHO/ECHO PADDLES,,A,A,2005-10-21,2016-01-20
2263328025,,2005-11-09,,O,,RD,IND,2010-04-26,,2010-03-06,2010,2021,2021-06-15,2020,2020-09-30,2010-04-26,2592,1,ÉBÉNISTERIE CRÉATION SCULPTURE,6921,2,FABRICATION & VENTE,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATELIER DÉCORR ENR,,A,A,2005-11-09,2010-04-26
2263270599,,2005-10-05,,O,,RO,IND,2009-12-11,,,,2021,2021-06-15,2020,2020-09-30,2009-12-11,4275,1,PEINTURE ET PLATS,2599,2,FINISSIONS DE BOIS,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3P PROFESSIONAL PEINTRES ET PLATS,,A,A,2005-10-05,2009-12-11
2263612741,,2006-03-28,,O,,RD,IND,2006-06-02,,,,2021,2021-06-15,2020,2020-09-30,2006-06-02,2592,1,"FABRICATION ET DISTRIBUTION DE MANCHES (HACHES, MASSES...)",5999,2,"VENTE, REPRÉSENTATIVITÉ",,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LES MANCHES R G,,A,A,2006-03-28,2006-06-02
2263612816,,2006-03-28,,A,,RD,IND,2009-08-19,,2009-08-19,2008,2021,2021-06-15,2020,2020-09-30,2009-08-19,2592,1,"PRODUCTION SCULPTURE BOIS, SABLE, COQUILLAGE",6599,2,VENTE EN BOUTIQUE,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRÉSORS DE PLAGE,,A,A,2006-03-28,2009-08-19
2263731079,,2006-05-18,,O,,RD,IND,2016-04-06,,2014-03-07,2014,2021,2021-06-15,2020,2020-09-30,2006-05-18,2592,1,SCULPTURE SUR BOIS,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCULPT'ART,,A,A,2006-05-18,2016-04-06
2263856520,,2006-07-20,,O,,RO,IND,2016-01-20,,,,2021,2021-06-15,2020,2020-09-30,2016-01-20 23:56,2599,1,CONFECTION DE COFFRES EN BOIS,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LE COFFRE D'ART,,A,A,2006-07-20,2016-01-20
2263858468,,2006-07-21,,O,,RO,IND,2016-01-20,,2009-09-18,2009,2021,2021-06-15,2020,2020-09-30,2016-01-20 23:58,2599,1,FORESTERIE,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263705008,N,2006-05-08,,O,,IM,IND,2006-05-08,,2020-06-16,2020,2021,2021-06-15,2020,2020-09-30,2015-03-10 13:55,2599,1,Vente de bois sur internet.,2611,2,fabrication de meuble,,,,,,,,,,N,,,,,,,,,,2,O,N,N,N,353  16e Avenue,Saint-Jean-sur-Richelieu (Québec),,J2X1A1,2599,-,1,2611,-,2,Maragos,,,,,,,,,,ramassage d'excréments rex,,A,A,2011-05-16,2015-03-10
2263705008,N,2006-05-08,,O,,IM,IND,2006-05-08,,2020-06-16,2020,2021,2021-06-15,2020,2020-09-30,2015-03-10 13:55,2599,1,Vente de bois sur internet.,2611,2,fabrication de meuble,,,,,,,,,,N,,,,,,,,,,2,O,N,N,N,353  16e Avenue,Saint-Jean-sur-Richelieu (Québec),,J2X1A1,2599,-,1,2611,-,2,Maragos,,,,,,,,,,Maragos,,V,A,2015-03-10,
2263705008,N,2006-05-08,,O,,IM,IND,2006-05-08,,2020-06-16,2020,2021,2021-06-15,2020,2020-09-30,2015-03-10 13:55,2599,1,Vente de bois sur internet.,2611,2,fabrication de meuble,,,,,,,,,,N,,,,,,,,,,2,O,N,N,N,353  16e Avenue,Saint-Jean-sur-Richelieu (Québec),,J2X1A1,2599,-,1,2611,-,2,Maragos,,,,,,,,,,MARENGOS,,A,A,2006-05-08,2011-05-16
2263833628,,2006-07-10,,O,,RO,IND,2015-08-21,,,,2021,2021-06-15,2020,2020-09-30,2015-08-21 15:37,2599,1,TRANSFORMATION DU BOIS ÉBÉNISTERIE,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ÉBÉNISTERIE CASSIOPÉE,,A,A,2006-07-10,2015-08-21
2263956577,N,2006-09-14,,O,,RD,IND,2019-02-23,,2019-02-06,2019,2021,2021-06-15,2020,2020-09-30,2006-09-14,2592,1,SCUPTURE SUR BOIS,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCULPTURE SUR BOIS R.O.,,A,A,2006-09-14,2019-02-23
2263956577,N,2006-09-14,,O,,RD,IND,2019-02-23,,2019-02-06,2019,2021,2021-06-15,2020,2020-09-30,2006-09-14,2592,1,SCUPTURE SUR BOIS,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R.O. FINE WOODCARVING,,A,A,2006-09-14,2019-02-23
2263596910,,2006-03-21,,O,,RD,IND,2010-03-10,,2008-01-10,2007,2021,2021-06-15,2020,2020-09-30,2010-03-10,2592,1,FABRICATION ET VENTE DE PIÈCES DÉCORATIVES,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARCHES ET BOISERIES P.P.G.,,A,A,2006-03-21,2010-03-10
2263684724,,2006-04-28,,O,,RO,IND,2019-04-17,,2016-04-26,2016,2021,2021-06-15,2020,2020-09-30,2019-04-17 18:18,2599,1,Coupe et fente de bois. Vente et livraison de bois de chauffage.,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D.R.D.,,A,A,2006-04-28,2010-08-11
2263684724,,2006-04-28,,O,,RO,IND,2019-04-17,,2016-04-26,2016,2021,2021-06-15,2020,2020-09-30,2019-04-17 18:18,2599,1,Coupe et fente de bois. Vente et livraison de bois de chauffage.,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Donald bois de chauffage,,A,A,2013-12-05,2019-04-17
2263713176,,2006-05-11,,O,,RD,IND,2009-03-31,,2008-03-19,2008,2021,2021-06-15,2020,2020-09-30,2009-03-31,2599,1,TRANFORMATION DU BOIS,6599,2,VENTE AU DÉTAIL,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ÉCOLO-BÛCHES,,A,A,2006-05-11,2009-03-31
2263658934,,2006-04-19,,O,,RD,IND,2015-07-28,,2015-05-01,2015,2021,2021-06-15,2020,2020-09-30,2007-05-14,2599,1,CLASSIFICATION DE BOIS FRANC,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LES BOIS Y.Y.D.,,A,A,2006-04-19,2015-07-28
2263780878,,2006-06-09,,O,,RO,IND,2015-08-21,,2008-04-02,2008,2021,2021-06-15,2020,2020-09-30,2015-08-21 15:05,2599,1,FABRICATION,6582,2,ARTISANAT,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CATH PERLERIE,,A,A,2006-06-09,2015-08-21
2263812788,,2006-06-27,,O,,RO,IND,2015-08-21,,,,2021,2021-06-15,2020,2020-09-30,2015-08-21 15:28,2599,1,FABRICATION DE CLOTURES.,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M.S.D. CLOTURE,,A,A,2006-06-27,2015-08-21
2263995021,,2006-10-03,,O,,RO,IND,2017-04-19,,2014-03-07,2014,2021,2021-06-15,2020,2020-09-30,2017-04-19 12:33,2599,1,TRANSFORMATION DE BOIS,5631,2,GROSSISTE EN DISTRIBUTION DE BOIS,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOIS PETIT,,A,A,2006-10-03,2017-04-19
2263721039,N,2006-05-15,,O,,IM,IND,2006-05-15,,2018-11-06,2018,2021,2021-06-15,2020,2020-09-30,2006-05-15,2592,1,SCULPTURE SUR BOIS,6582,2,ARTISAN,,,,,,,,,,N,,,,,,,,,,1,O,N,N,N,471  rue des Sous-Bois,Saint-Pie (Québec),,J0H1W0,2592,SCULPTURE SUR BOIS,1,6582,ARTISANAT,2,LES ENTREPRISES LOUIS DALLAIRE,,,,,,,,,,LES ENTREPRISES LOUIS DALLAIRE,,V,A,2006-05-15,
2263635395,,2006-04-06,,O,,RO,IND,2015-11-23,,,,2021,2021-06-15,2020,2020-09-30,2015-11-23 2:37,2599,1,FABRICATION DE CLOTURES.,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
